['Kearns, UT',2],
['Fruit Cove, FL',6],
['Merrero, LA',1],
['Ozark, AR',1],
['Perrysburg, OH',3],
['Arrlington Heights, IL',1],
['Mount Airy, GA',1],
['Fort  Walton Beach, FL',1],
['Danville, VA',6],
['College Grove, TN',1],
['Romoland, CA',2],
['Ona, WV',2],
['Hacienda Hts, CA',2],
['Rochester, MN',3],
['Hackensack, NJ',8],
['Gunnison, UT',1],
['Hopatcong, NJ',1],
['Pearl, MS',4],
['Spanaway, WA',7],
['Prescott Valley, AZ',1],
['Adelaide, NA',1],
['Hendersonville, TN',6],
['Buena Park, CA',2],
['Needville, TX',2],
['Neshaminy, PA',1],
['Toms River, NJ',3],
['Riviera Beach, FL',13],
['Holland, PA',2],
['Niles, IL',2],
['Liberty Township, OH',1],
['Little Rock, AR',47],
['Valrico, FL',1],
['Indian Trail, NC',1],
['Groveton, TX',1],
['Coquitlam, British Columbia',1],
['Pageland, SC',3],
['Janesville, WI',1],
[St. John's, AZ,1],
['Metairie, LA',16],
['Seaside, CA',2],
['Seabrook, TX',1],
['Brodhead, WI',2],
['Santa Ana, CA',46],
['Odessa, TX',12],
['Coffeeville, AL',1],
['Sumrall, MS',1],
['Boonville, NC',2],
['Fitchburg, MA',2],
['Tompkinsville, KY',1],
['Vero Beach, FL',18],
['Yonkers, NY',1],
['Baroda, MI',1],
['Sweeny, TX',5],
['Hayward, WI',1],
['Merrillville, IN',8],
['Durham, NC',33],
['San Diego, CA',130],
['Sallissaw, OK',1],
['Hood River, OR',2],
['Oil City, PA',3],
['Clarksburg, MD',2],
['Delta, IN',1],
['Blairsburg, IA',1],
['Centreville, AL',2],
['Hudson, NY',1],
['Mulberry, FL',1],
['Rolling Hills, CA',1],
['Frostproof, FL',4],
['Provo, UT',29],
['Whitehall, MI',1],
['North Chelmsford, MA',1],
['Mexia, TX',2],
['Mount Juliet, TN',1],
['Franklinville, NC',1],
['Southaven, MS',8],
['Brooklyn Park, MN',2],
['Franklinville, NJ',1],
['Louisburg, NC',2],
['Arlington Heights, IL',7],
['Opa Locka, FL',13],
['Arcadia, FL',6],
['Rockledge, FL',4],
['Marlboro, SC',1],
['Whitewright, TX',3],
['Tamaqua, PA',3],
['Stephenville, TX',15],
['Gulfport, FL',4],
['Clearwater, FL',27],
['Macomb Township, MI',1],
['Higley, AZ',1],
['Gulf Breeze, FL',2],
['Lehi, UT',2],
['Hamilton, OH',18],
['Ft. Thomas, KY',3],
['Huffsmith, TX',1],
['Highland Heights, OH',1],
['Mount Pleasant, TX',6],
['Tallassee, AL',2],
['Carey, OH',1],
['Belvidere, IL',1],
['Henderson, TX',3],
['Cape Girardeau, MO',1],
['Carroll, OH',1],
['Rusk, TX',2],
['South Houston, TX',2],
['Tolleson, AZ',1],
['Central, SC',7],
['Waterloo, IA',2],
['Jackson, GA',5],
['Mechanicsville, VA',2],
['Poland, OH',6],
['Wood River, IL',1],
['Aplington, IA',1],
['Garland, AL',1],
['Owosso, MI',1],
['Grayson, KY',1],
['Dresden, OH',3],
['Birmingham, MI',19],
['Gainesville, TX',4],
['Beatrice, NE',1],
['Goodman, MS',15],
['Mebane, NC',6],
['Darien, IL',2],
['Westlake, MD',1],
['Springdale, AR',24],
['Hemingway, SC',4],
['Buda, TX',4],
['Clarksville, TX',5],
['Fishers, IN',5],
['Solon, OH',9],
['Bellaire, TX',9],
['Plymouth, NC',1],
['Little Silver, NJ',1],
['Pueblo, CO',2],
['Atholton, MD',1],
['Waterford, MI',1],
['Roanoke, AL',1],
['Jasper, TX',6],
['Park Hills, MO',1],
['Georgetown, KY',1],
['Ashland City, TN',1],
['Wixom, MI',1],
['Etters, PA',1],
['Rockdale, TX',3],
['Newton, TX',4],
['Biggersville, MS',1],
['Star Valley, WY',1],
['Parma Heights, OH',1],
['Evensville, TN',3],
['Peninsula, OH',1],
['Wilcox, CA',1],
['Pasco, WA',4],
['Ashtabula, OH',2],
['Linden, CA',1],
['Absegami, NJ',1],
['Sun Prarie, WI',1],
['Atlanta, KS',1],
['Albany, OR',2],
['Watsonville, CA',1],
['San Jacinto, CA',10],
['Comanche, OK',2],
['Dodge Center, MN',1],
['Beltsville, MD',1],
['Jonesboro, AR',6],
['Castle Rock, CO',11],
['Santa Ynez, CA',1],
['Waconia, MN',3],
['Sedan, KS',1],
['Claremore, OK',3],
['Tualatin, OR',3],
['Anthem, AZ',2],
['Batesville, MS',27],
['Keenesburg, CO',1],
['Zephyr Hills, FL',1],
['Nashville, NC',1],
['Midlothian, VA',11],
['Dania Beach, FL',1],
['La Mesa, CA',11],
['Lorton, VA',4],
['Enid, OK',7],
['Covington, KY',5],
['Destrehan, LA',17],
['Battle Ground, WA',1],
['Upland, CA',13],
['Williamsburg, VA',2],
['Mart, TX',5],
['Scotland, PA',2],
['Eagle Lake, FL',3],
['Ariton, AL',2],
['Hazlet, NJ',2],
['Lindale, GA',6],
['Brookfield, CT',1],
['Bristol, TN',2],
['Swedesboro, NJ',1],
['Loveland, OH',4],
['Story City, IA',1],
['Richmond, KY',3],
['Stockbridge, GA',6],
['Broken Bow, OK',1],
['Edwardsville, IL',5],
['Eagen, MN',1],
['Prosper, TX',6],
['Olivet, MI',2],
['North Hunington, PA',1],
['Waupaca, WI',1],
['Ravenna, OH',2],
['Willougby, OH',1],
['Hanover, MI',1],
['North Dakota State, ND',1],
['Fremont, CA',4],
['London, OH',1],
['Leighton, AL',2],
['Duluth, GA',12],
['Jerseyville, IL',1],
['Ft. Worth, TX',12],
['Grand Island, NE',2],
['Avon, CT',8],
['North Miami Beach, FL',14],
['Midfield, AL',4],
['Oak Ridge, NC',8],
['Verona, NJ',2],
['Fort Bend, TX',8],
['Rock Hil, SC',1],
['Murrieta, CA',14],
['Bedford, VA',4],
['Port St. Joe, FL',1],
['Rock Rapids, IA',1],
['Hollywood Hills, FL',1],
['Louisville, OH',2],
['Menomonee Falls, WI',1],
['West Windsor, NJ',1],
['Bryn, PA',1],
['Kingston, MA',2],
['George, UT',1],
['El Paso, TX',30],
['Blackhawk, PA',1],
['Lindenhurst, IL',1],
['Reform, AL',2],
['Richland Hills, TX',1],
['Wakarusa, IN',2],
['Burnside, KY',1],
['Urbana, IL',1],
['Glendale, WI',1],
['Moses Lake, WA',3],
['Green Springs, OH',2],
['Christchurch, VA',5],
['Smithfield, NC',3],
['Oologah, OK',2],
['Byhalia, MS',3],
['Wellsville, NY',1],
['North Bridgton, ME',3],
['Newnan, GA',18],
['Haines City, FL',6],
['Roseville, MI',1],
['Dodge City, KS',35],
['Southhaven, MS',1],
['Newberry, SC',1],
['Woodberry Forest, VA',5],
['Verona, PA',1],
['Mountian Brook, AL',1],
['Quakertown, PA',1],
['El Dorado, KS',100],
['Severn, MD',1],
['Gainesville, FL',28],
['Lake Ridge, VA',1],
['Jamestown, NC',3],
['Homewood, IL',10],
['Maitland, FL',1],
['Malden, MA',2],
['Plain City, UT',4],
['Athens, GA',12],
['Albion, NY',2],
['Aledo, TX',10],
['Basehor, KS',2],
['Pima, AZ',2],
['Cheektowaga, NY',2],
['Santa Clarita, CA',45],
['Worcester, MA',7],
['Evanston, IL',7],
['Forest, MS',2],
['Woodbury, MN',2],
['Waynesville, NC',2],
['Galloway,, OH',1],
['Moorhead, MS',23],
['Bristol, VA',1],
['Monessen, PA',3],
['Sufflok, VA',1],
['Fairmont, MN',1],
['Dumfries, VA',4],
['Mequon, WI',7],
['Chelsea, MI',5],
['Wilson, AR',2],
['Dothan, AL',14],
['Colquitlam, British Columbia',1],
['New Westminster, British Columbia',1],
['Roeland Park, KS',1],
['Glassboro, NJ',3],
['Jenks, OK',29],
['Caledonia, MS',2],
['Hyde Park, IL',1],
['Brookville, NY',1],
['Danville, IL',1],
['Caledonia, MI',1],
['Danville, IN',1],
['Andover, KS',1],
['Worthington, MN',2],
['Van Nuys, CA',10],
['Green Cove Springs, FL',8],
['Athol Springs, NY',2],
['Palm Bay, FL',11],
['Carrollton, OH',2],
['Roscoe, TX',1],
['Fayetteville, NC',29],
['Redmond, WA',2],
['Auburn, AL',18],
['Hattiesburg, MS',18],
['Milton, FL',12],
['Beaux Bridge, LA',1],
['Glassport, PA',1],
['West Linn, OR',1],
['Winnsboro, SC',4],
['Tennille, GA',1],
['Arden, NC',1],
['Prior Lake, MN',3],
['Bryant, AR',1],
['West Mifflin, PA',3],
['Dublin, CA',2],
['Lansing, MI',19],
['Lebanon, MO',1],
['Strafford, MO',1],
['Lakewood, WA',19],
['Van Buren, AR',3],
['Frankfort, KY',4],
['MS',2],
['Ft. Lauderdale, LA',1],
['Robbins, NC',1],
['Kenmore, WA',2],
['Elkhart, IN',7],
['Chico, CA',4],
['Everett, MA',6],
['Centerville, AL',1],
['Fairfield, CA',15],
['Joliet, IL',25],
['Flagstaff, AZ',3],
['Independence, MO',1],
['Monroe, NC',9],
['Marshville, NC',1],
['LaCrosse, KS',1],
['Tom Bean, TX',1],
['La Crosse, WI',1],
['Winnetka, IL',1],
['Crete, NE',2],
['Walterboro, SC',2],
['Independence, MS',1],
['Haskell, OK',1],
['Idalou, TX',1],
['Saint Cloud, FL',3],
['Merrill, WI',1],
['Bracketville, TX',1],
['Pickens, MS',1],
['Australia',1],
['Overland Park, KS',16],
['Paragould, AR',1],
['Ambler, PA',2],
['Pasadena, TX',4],
['Dowiningtown, PA',1],
['Pigeon Forge, TN',1],
['Bay City, MI',3],
['Clark Summitt, PA',1],
['Saint Henry, OH',1],
['Wyoming, OH',1],
['Moorehead, MS',1],
['Upper St. Clair, PA',1],
['Sanra Ana, CA',1],
['Bakersfiels, CA',1],
['Millburn, NJ',1],
['Pendleton, SC',1],
['Palmyra, NJ',1],
['Panaca, NV',1],
['Valley Center, CA',8],
['Harlan, IA',2],
['Somers, WI',1],
['Grand Blanc, MI',8],
['Stony Point, TX',1],
['South Point, OH',1],
['Leland, NC',3],
['Sharyland, TX',2],
['Tuttle, OK',2],
['Canal Winchester, OH',1],
['Carol Stream, IL',3],
['Tarboro, NC',7],
['Center, TX',2],
['Roanke, VA',1],
['Neeses, SC',1],
['Charlotte, AL',1],
['Vacherie, LA',1],
['Churchville, NY',2],
['Manson, IA',1],
['Vieux Montreal, Quebec',1],
['Batesburg, SC',2],
['Greenwood, SC',13],
['Stone Mountain, GA',66],
['Liberty Hill, TX',2],
['Jackson, TN',8],
['Tyler, TX',97],
['Layton, UT',12],
['Fergus Falls, MN',1],
['Lake Havasu City, AZ',1],
['Rossville, GA',5],
['Scott City, KS',1],
['Parkston, SD',1],
['Egg Harbor Township, NJ',2],
['Stilwell, KS',1],
['Groveport, OH',2],
['Indianola, IA',1],
['Wray, CO',1],
['Rock Springs, WY',1],
['West Minster, CA',1],
['Nederland, TX',3],
['Commerce City, CO',1],
['Raleigh, NC',30],
['North Attelboro, MA',1],
['Choctaw, OK',3],
['Girard, KS',2],
['Opelika, AL',16],
['Bozeman, MT',2],
['Oakboro, NC',1],
['Dumas, AR',4],
['Racine, WI',5],
['Brighton, TN',1],
['DeSoto, TX',50],
['Navarre, FL',4],
['Copperas Cove, TX',27],
['Batesburg-Leesville, SC',1],
['Aiea, HI',6],
['Albany, NY',4],
['Converse, TX',11],
['Park Ridge, IL',10],
['The Woodlands, TX',31],
['Fillmore, UT',1],
['DeKalb, MS',1],
['Stamford, CT',6],
['Deltona, FL',3],
['Pilot Point, TX',2],
['Wildomar, CA',1],
['Calipatria, CA',1],
['Potomac, MD',3],
['Burlington, KY',1],
['Wilde Lake, MD',1],
['Belle Chasse, LA',5],
['Oakland, CA',84],
['Orangeburg, SC',5],
['Vanceboro, NC',3],
['Cliffwood, NJ',1],
['Portage, WI',1],
['LA, CA',3],
['Haltom, TX',1],
['Renton, WA',3],
['Greenacres, FL',1],
['Tacoma, WA',12],
['Pullman, WA',1],
['Seminary, MS',1],
['Stonewall, LA',2],
['Ijamsville, NJ',1],
['Moberly, MO',1],
['Agra, KS',1],
['Tallahasse, FL',1],
['Crawfordville, FL',7],
['Webb City, MO',2],
['Forestville, MD',20],
['Newark, MD',1],
['Rahway, NJ',1],
['Kingston, PA',4],
['Greenville, SC',17],
['Port Sulphur, LA',5],
['Griffin, GA',12],
['Grapevine, TX',7],
['Blossom, TX',1],
['Milton, PA',1],
['Newbury Park, CA',7],
['New Albany, OH',2],
['Hot Springs, AR',8],
['McCook, NE',4],
['Aliquippa, PA',15],
['Adrian, MI',5],
['Mariposa, CA',1],
['Waipahu, HI',1],
['Hialeah, FL',33],
['Salinas, CA',15],
['Dripping Springs, TX',5],
['British Columbia, British Columbia',1],
['Lompoc, CA',3],
['Hartselle, AL',3],
['Carnesville, GA',1],
['New Hope, AL',1],
['Beeville, TX',3],
['Kensington, OH',1],
['Argyle, TX',9],
['White Plains, MD',1],
['American Canyon, CA',1],
['Calgary, Alberta',5],
['Tahlequah, OK',4],
['Dover, DE',3],
['Groveland, FL',8],
['Jefferson, OH',1],
['Waimanalo, HI',1],
['Joseph, OR',1],
['Foyil, OK',1],
['Verona, WI',1],
['Allen Park, MI',3],
['Clyde, OH',2],
['Owasso, OK',10],
['Kinston, NC',1],
['Commerce, TX',1],
['Nyack, NM',1],
['Everglades City, FL',1],
['Edinboro, PA',3],
['Alexandria, VA',13],
['Rayville, LA',4],
['Clayton, MO',1],
['Vernon Hills, IL',3],
['Menifee, CA',1],
['Sinton, TX',2],
['St. Clio, SC',1],
['Colfax, CA',2],
['Ashburnham, MA',2],
['Jemison, AL',1],
['Susanville, CA',2],
['Lucedale, MS',4],
['Schaumburg, IL',1],
['La Vernia, TX',2],
['Nyack, NY',1],
['Gasden, AL',1],
['Nassau, NY',4],
['New Carrollton, MD',1],
['Chestnut Hill, PA',1],
['St James, LA',1],
['McLeansville, NC',3],
['Dauphin, PA',1],
['Woodbridge, VA',20],
['Metarie, LA',4],
['Coral Gables, FL',6],
['Mission, British Columbia',1],
['Blue Spring, MO',2],
['Kansas City, MO',40],
['Savannah, TN',2],
['Mediapolis, IA',1],
['Lennoxville, Quebec',2],
['Aragon, CA',1],
['Martinsburg, WV',4],
['Perkasie, PA',2],
['Laveen, AZ',2],
['Algoma, WI',1],
['Del Valle, TX',1],
['Mooresville, NC',1],
['Ellwood City, PA',2],
['Katy, TX',53],
['Potsdam, NY',1],
['Ringling, OK',1],
['New Freedom, PA',1],
['Stoneboro, PA',1],
['Vestavia Hills, AL',7],
['Deridder, LA',1],
['Springfield, OR',1],
['Chattsworth, GA',1],
['New Boston, TX',2],
['Banning, CA',1],
['Dalton, GA',9],
['Big Rapids, MI',3],
['Washington, GA',3],
['Groton, CT',1],
['Altaloma, CA',1],
['Iowa City, IA',12],
['Forest, VA',1],
['Bossier City, LA',6],
['Patterson, LA',12],
['Playa del Rey, CA',2],
['Keokuk, IA',1],
['Bartlett, TN',1],
['Odenville, AL',1],
['Punta Gorda, FL',6],
['Bellamy, AL',1],
['Hyattsville, MD',46],
['Libertyville, IL',8],
['Mechanicsburg, PA',6],
['Pine Bluff, AR',7],
['Shrewsbury, MA',1],
['Royce City, TX',2],
['North Lauderdale, FL',3],
['Shreveport, LA',65],
['Tecumseh, MI',1],
['Valley Forge, PA',6],
['Yakima, WA',4],
['Lone Grove, OK',1],
['Fuquay-Varina, NC',1],
['El Maton, TX',1],
['Midledgeville, GA',1],
['Port Arthur, TX',31],
['Lake Arrowhead, CA',2],
['Denison, IA',1],
['Chapin, SC',1],
['Oxford, GA',1],
['Blakely, GA',4],
['LaSalle, Ontario',1],
['Chapel Hill, TX',1],
['Coalmont, TN',1],
['Ringgold, GA',1],
['Upper Arlington, OH',5],
['Fort Collins, CO',14],
['McKenzie, TN',1],
['Clemmons, NC',3],
['Lakeville, MN',1],
['Woodinville, WA',6],
['Toney, AL',1],
['Ramstein, Germany',1],
['Leola, PA',1],
['Fennimore, WI',1],
['Beckley, WV',3],
['San Antionio, TX',1],
['Daingerfield, TX',6],
['Billings, MT',3],
['Picayune, MS',4],
['Slidel, LA',1],
['Lakewood, FL',1],
['Garfield Heights, OH',5],
['Esparto, CA',1],
['Georgetown, DE',1],
['Redding, CA',4],
['Etobicoke, Ontario',1],
['Ocala, FL',26],
['Tazewell, VA',1],
['Vandergrift, PA',3],
['Columbia, MS',6],
['Columbus, IN',14],
['Gilmer, TX',20],
['Round Rock, TX',29],
['Harvey, IL',16],
['Berlin, CT',2],
['Harrison, AR',2],
['Walton, IN',1],
['Haxtun, CO',1],
['Collierville, TN',4],
['Donnellsonville, GA',1],
['Johnston, IA',1],
['Van Wert, OH',4],
['Kettering, OH',11],
['Deerfield Beach, FL',13],
['Woodlawn, MD',1],
['Ontario',1],
['Niles, OH',1],
['Goose Creek, SC',9],
['Pelham, AL',6],
['Evergreen, AL',3],
['Sandwich, Ontario',1],
['York, NE',1],
['East Kentwood, MI',1],
['Pukalani, HI',1],
['Laurinburg, NC',11],
['Huntersville, NC',3],
['Hewitt, TX',1],
['Bloomington, MN',4],
['Plano, TX',60],
['Peoria, IL',5],
['Jacksonville, WI',1],
['Oconee, GA',1],
['Fort George G Meade, MD',1],
['Twin City, GA',2],
['Lago Vista, TX',3],
['Springfield, PA',6],
['Waverly, OH',2],
['Cambridge, OH',1],
['La Cygne, KS',1],
['Vienna, WV',2],
['Florence, AZ',1],
['Black River Falls, WI',1],
['Central Square, NY',2],
['Midland, TX',24],
['Burbank, CA',6],
['Maumee, OH',1],
['Burtonsville, MD',2],
['Florence, AL',10],
['Guyton, GA',1],
['Moore, OK',10],
['Clearwater, MN',1],
['Kingman, AZ',1],
['Estero, FL',3],
['Adamsville, AL',7],
['Moline, IL',1],
['Tulare, CA',9],
['Bunkie, LA',2],
['Detriot, MI',2],
['Junction City, OR',1],
['Trafalgar, IN',1],
['New Albany, MS',1],
['Fallon, NV',1],
['Edmonds, WA',4],
['Arp, TX',3],
['Draper, UT',2],
['Muskogee, OK',12],
['Grenada, MN',1],
['Humboldt, IA',2],
['Gloucester, MA',1],
['Kent, WA',11],
['Roanoke Rapids, NC',4],
[Coeur D'Alen, ID,1],
['Sicklerville, NJ',9],
['Marion, IA',4],
['Bridgeton, NJ',1],
['Radcliff, KY',2],
['Tracy, CA',2],
['Moultrie, GA',9],
['Beulaville, NC',1],
['Middledgeville, GA',2],
['Splendora, TX',1],
['Marion, IN',1],
['Banks, OR',3],
['Houston, PA',1],
['Woburn, MA',2],
['Rochelle, GA',5],
['Antioch, TN',4],
['Florida City, FL',2],
['North Little Rock, AR',7],
['Mount Holy, NJ',1],
['Sandy Springs, GA',1],
['Pennsburg, PA',2],
['Sandusky, OH',6],
['Walworth, WI',1],
['Wailuku, HI',7],
['Fort Myers, FL',32],
['Alvin, TX',7],
['Harrison Twp, MI',1],
['Mount Vernon, NY',1],
['Florence, SC',8],
['Park City, UT',1],
['Jobstown, NJ',1],
['Hayti, MO',3],
['Culver City, CA',27],
['Holt, MI',5],
['South Bend, OH',1],
['Hacienda Heights, CA',3],
['Ft. Smith, AR',1],
['Casper, WY',1],
['Independence, LA',3],
['Bristol, FL',1],
['Greentown, IN',1],
['Lawrence, KS',4],
['Lake Orion, MI',8],
['Parma, OH',3],
['Vancouver, British Columbia',7],
['Canandaigua, NY',1],
['Powder Springs, GA',19],
['Union, NJ',4],
['Kirbyville, TX',2],
['Lewisville, TX',20],
['Pawcatuck, CT',1],
['Salisbury, CT',9],
['Taylors, SC',1],
['Clanton, AL',1],
['Port Chester, NY',1],
['Gadsden City, AL',1],
['Gibsonton, FL',5],
['Carrier, MS',1],
['Kissimmee, FL',12],
['Salem, OH',2],
['Phenix CIty, AL',1],
['White Castle, LA',3],
['West Chicago, IL',1],
['Hesston, KS',1],
['Beverly Hills, MI',4],
['Poplarville, MS',46],
['Munford, TN',1],
['Fulton, MD',1],
['Pleasant Grove, AL',3],
['Milton, WI',1],
['Gahanna`, OH',1],
['Absecon, NJ',4],
['Miame, FL',1],
['Euless, TX',36],
['Lithonia, GA',37],
['Gurley, AL',1],
['Wisconsin Dells, WI',1],
['Owesneboro, KY',1],
['Plant City, FL',13],
['Ridgeway, VA',2],
['Levittown, PA',2],
['Charlotte, MI',1],
['Edmonton, Alberta',3],
['Stuarts Draft, VA',1],
['Starke, FL',5],
['Elton, LA',1],
['New Orleans, LA',161],
['Grenada, MS',1],
['London, Ontario',4],
['Noble, OK',1],
['St. Amant, LA',4],
['Buchanan, GA',1],
['Wausau, WI',3],
['Summitt, MS',6],
['Aurora, CO',36],
['Kingsburg, CA',3],
['Hanahan, SC',3],
['Woodridge, VA',1],
['Herculaneum, MO',1],
['Hawthorne, FL',1],
['Gardner, KS',2],
['Allegan, MI',1],
['New Haven, MI',1],
['New Castle, PA',1],
['Billerica, MA',1],
['Mc Kees Rocks, PA',3],
['Zillah, WA',1],
['Sacreamento, CA',1],
['Winslow Township, NJ',1],
['Wayne, PA',13],
['Alief, TX',21],
['Mchanisburg, PA',1],
['Bastrop, TX',5],
['Orange Beach, AL',1],
['Westlake, OH',6],
['Nanuet, NY',2],
['Newport, AR',1],
['WI',1],
['Miami Shores, FL',2],
['Tallahassee, NJ',1],
['Clinton, MS',1],
['Wautoma, WI',1],
['Coshocton, OH',1],
['Astoria, OR',1],
['Port Saint Joe, FL',2],
['Newcastle, DE',1],
['Grover Beach, CA',1],
['Armagh, PA',1],
['Gautier, MS',5],
['New Berlin, WI',2],
['Calhoun, GA',10],
['Zachary, LA',3],
['Paducah, KY',6],
['Midland, MI',5],
['Seffner, FL',41],
['Colton, CA',10],
['Gonzales, LA',3],
['Parker, CO',10],
['Millersville, MD',1],
['Bloomington, IN',5],
['PA',2],
['Westland, MI',4],
['Farmersville, OH',1],
['San Lorenzo, CA',1],
['Tempe, AZ',25],
['Texarkana, AR',5],
['Auburn Hills, MI',2],
['Brooklyn, IA',1],
['Pinole Valley, CA',1],
['Highstown, NJ',2],
['Killen, AL',3],
['Camden, DE',1],
['Tehachapi, CA',2],
['Aberdeen, MS',2],
['Hobart, IN',2],
['Leesburg, FL',4],
['Middletown, MD',2],
['Cleves, OH',1],
['Hoxie, AR',4],
['Citrus Heights, CA',1],
['Pompton Lakes, NJ',1],
['Livingston, NJ',1],
['Placerville, CA',1],
['St. Cloud, FL',2],
['Elkhorn, WI',1],
['Lakeport, CA',1],
['Au',1],
['Madison, NJ',1],
['Aberdeen, MD',2],
['Covina, CA',12],
['Cordova, TN',10],
['Leonard, TX',1],
['Lake Travis, TX',1],
['Eufaula, OK',1],
['Ankeny, IA',9],
['Coon Rapids, MN',1],
['Austintown, OH',5],
['New Middletown, OH',1],
['Oak Park, MI',1],
['Oro Valley, AZ',6],
['Lemont, IL',8],
['Coffeeville, MS',1],
['Chapparal, AZ',1],
['Santa Clara, CA',5],
['New Bern, NC',11],
['Valparaiso, IN',3],
['McAlester, OK',3],
['Little River, SC',1],
['Freeport, TX',2],
['Belleville, MI',3],
['New Hope, PA',1],
['Williamsburg, IA',1],
['Beggs, OK',2],
['Beaver Falls, PA',6],
['Deerfield, FL',1],
['New Lenox, IL',10],
['South Euclid, OH',1],
['Altoona, AL',1],
['Toccoa, GA',2],
['Ford City, PA',1],
['Whitewater, WI',1],
['North Arlington, NJ',2],
['Kernersville, NC',6],
['Hughesville, MO',1],
['Chesteron, IN',1],
['Allison Park, PA',2],
['Statesville, NC',9],
['Fultondale, AL',1],
['Keller, TX',34],
['Winter Park, FL',18],
['Klein, TX',58],
['LaPorte, IN',1],
['Ware Shoals, SC',1],
['Southlake, TX',45],
['Thornwell, LA',1],
['Syracuse, NY',13],
['Utica, MS',4],
['Muncie, IN',9],
['Brunswick, GA',10],
['Angleton, TX',9],
['Columbus, NE',1],
['Bismarck, ND',1],
['Eureka, CA',5],
['Brazoria, TX',1],
['Berlin',1],
['Utica, MI',3],
['Surprise, AZ',1],
['Cudahy, WI',3],
['Cooper, TX',2],
['San Pablo, CA',13],
['Redmond, OR',1],
['Los Alamitos, CA',29],
['Lexington, KY',31],
['Bay St. Louis, MS',1],
['Strongsville, OH',12],
['Colonie, NY',1],
['Johnsburg, IL',1],
['Pendleton, OR',3],
['Maple Ridge, British Columbia',1],
['Dearborn, MI',3],
['Batesville, AR',1],
['Boiling Springs, SC',4],
['Richland, TX',2],
['Sherman Oaks, CA',23],
['Ottawa, KS',1],
['Macon, IL',1],
['Matoaca, VA',1],
['Jefferson, LA',1],
['Bartow, FL',8],
['Marlboro, MD',2],
['Huntingdon, PA',1],
['Powell, OH',3],
['Bedford, TX',1],
['Findlay, OH',4],
['Marysville, OH',2],
['Riverhead, NY',1],
['Urbana, OH',2],
['Ansonia, CT',2],
['Stratford, CT',3],
['Mechanicsville, MD',1],
['Savannah, GA',8],
['Portsmith, OH',1],
['Cedar Bluff, AL',3],
['Munhall, PA',1],
['Franklin, OH',1],
['Trumbull, CT',1],
['Mcallen, TX',1],
['Cedar Hill, TX',47],
['Milford, CT',7],
['Northfield, MN',3],
['Apex, NC',3],
['Athens, AL',7],
['Metamora, IL',2],
['Kennesaw, GA',24],
['North Ridgeville, OH',2],
['Richlands, VA',2],
['Salem, UT',1],
['Tabor, IA',1],
['Homerville, GA',3],
['Plympton, MA',1],
['Marrero, LA',19],
['Sanger, TX',3],
['Weimar, TX',1],
['Sulligent, AL',2],
['Montogmery, AL',1],
['Novato, CA',1],
['Champaign, IL',7],
['Staunton, VA',1],
['Downey, CA',3],
['Pflugerville, TX',30],
['Monon, IN',1],
['Bohemia, NY',1],
['Portage, IN',2],
['Brundidge, AL',3],
['Oxford, NC',1],
['Western Springs, IL',1],
['Maple Plain, MN',1],
['Waxahachie, TX',10],
['Hammonton, NJ',4],
['Danville, KY',5],
['Alhambra, CA',2],
['White Plains, NY',4],
['Carnation, WA',1],
['El Camino, CA',2],
['Bedford, OH',8],
['Spanway, WA',1],
['Bonanza, OR',1],
['Deep Creek, VA',1],
['Treynor, IA',1],
['Erie, PA',26],
['Gloster, MS',1],
['Richland, MI',1],
['Queensville, Ontario',1],
['White Fish Bay, WI',1],
[Lee's Summit, MO,5],
['Tigard, OR',2],
['Killeen, TX',24],
['Worthington, OH',6],
['Los Angelas, CA',1],
['Palos Verdes Peninsula, CA',1],
['Miami-Dade, FL',1],
['Plainfield, IL',7],
['Plainfield, IN',3],
['Siler City, NC',1],
['Plymouth, PA',5],
['Green Bay, WI',4],
['Bellefontaine, OH',1],
['Tunica, MS',1],
['Kings, OH',1],
['Nacogdoches, TX',1],
['Hyrum, UT',4],
['Summit, NJ',2],
['Wendell, NC',4],
['Little Elm, TX',4],
['Prairie Rhonde, LA',1],
['Dayton, OR',1],
['Jefferson City, MO',7],
['Ft. Wayne, IN',11],
['South Lyon, MI',2],
['Key West, FL',3],
['Wilkes Barre, PA',3],
['Valencia, CA',16],
['Crawford, MS',1],
['Bloomfield, NJ',2],
['Imperial, CA',1],
['Lebanon, OH',5],
['Mountain Home, AR',2],
['Belvidere, NJ',1],
['Largo, MD',2],
['Ada, OH',2],
['Anderson, IN',1],
['Brookline, MA',1],
['Oviedo, FL',7],
['Cypress, TX',29],
['Lebanon, OR',1],
['Covington, WA',2],
['Dayton, OH',32],
['Petoskey, MI',1],
['Natchitoches, LA',2],
['Charlotte, NC',109],
['Hallandale, FL',7],
['Alexander City, AL',12],
['Eufaula, AL',7],
['Brookings, OR',1],
['Naruna, VA',1],
['Rison, AR',3],
['Webster, NY',6],
['Dover, NJ',1],
['Harper Woods, MI',3],
['Petersburg, Ontario',1],
['Southport, CT',1],
['Centerville, OH',21],
['Coushatta, LA',1],
['Tarpon Spring, FL',1],
['British Columbia',1],
['Irwinton, GA',1],
['Lakewood, NJ',1],
['Olive Branch, MS',26],
['Prattville, AL',35],
['Mojave, CA',1],
['Plymouth, MN',10],
['Baltimore, MD',67],
['Imperial, PA',5],
['Richmond Heights, OH',2],
['Logan, IA',1],
